Year;Course #;Course Name;Round;Hole;Fwy Width 250;Actual 250 Distance;Fwy Width 275;Actual 275 Distance;Fwy Width 300;Actual 300 Distance;Fwy Width 325;Actual 325 Distance;Fwy Width 350;Actual 350 Distance;Fwy Firmness;Grn Firmness;Grn Height;Rough Height;Fwy Height;Stimp;AM Wind Spd;AM Wind Dir;PM Wind Spd;PM Wind Dir;Scorecard Ydg;Actual Ydg;Par;Green Grass;Fwy. Grass;Tee Grass;Bunker Grass;Rough Grass;
2018;776;Sea Island Resort (Seaside); 1;15;  47;  26;  66;  29;  37;  31;  39;  34;  35;  36;Medium;Medium;.90;1.75;.44;12.50;  N 4-8;LR; VAR 4-8;SW;565;543;5;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 1;16;  42;  25;  53;  27;  44;  30;  33;  32;  21;  35;Medium;Medium;.90;1.75;.44;12.50;  N 4-8;LR; VAR 4-8;SW;407;393;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 1;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  N 4-8;RL; VAR 4-8;SW;192;203;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 1;18;  42;  25;  48;  27;  51;  30;  34;  32;  18;  35;Medium;Medium;.90;1.75;.44;12.50;  N 4-8;DW; VAR 4-8;SW;470;467;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2; 1;  43;  25;  29;  27;  31;  30;  25;  32;  16;  35;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;IW; NE 12-18;RL;417;416;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2; 2;  37;  25;  35;  27;  30;  30;  28;  32;  25;  35;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;IW; NE 12-18;RL;415;386;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2; 3;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;IW; NE 12-18;RL;204;216;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2; 4;  40;  25;  34;  27;  23;  30;  40;  32;  40;  35;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;RL; NE 12-18;RL;429;427;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2; 5;  61;  25;  42;  27;  35;  30;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;LR; NE 12-18;LR;409;369;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2; 6;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;DW; NE 12-18;LR;179;160;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2; 7;  37;  25;  39;  27;  40;  30;  30;  32;  24;  35;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;LR; NE 12-18;LR;582;578;5;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2; 8;  38;  25;  35;  28;  27;  30;  16;  33;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;DW; NE 12-18;LR;368;373;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2; 9;  41;  25;  44;  27;  33;  30;  35;  32;  33;  35;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;DW; NE 12-18;DW;452;444;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2;10;  36;  27;  27;  29;  27;  32;  29;  34;  17;  37;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;IW; NE 12-18;RL;418;414;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2;11;  36;  29;  32;  31;  22;  34;  27;  36;  12;  39;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;RL; NE 12-18;RL;425;426;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2;12;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;LR; NE 12-18;LR;223;210;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2;13;  47;  27;  36;  29;  31;  32;  27;  34;  16;  37;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;RL; NE 12-18;RL;408;407;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2;14;  39;  25;  36;  27;  39;  30;  38;  32;  24;  35;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;IW; NE 12-18;RL;442;452;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2;15;  47;  26;  66;  29;  37;  31;  39;  34;  35;  36;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;LR; NE 12-18;LR;565;543;5;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2;16;  42;  25;  53;  27;  44;  30;  33;  32;  21;  35;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;LR; NE 12-18;LR;407;393;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;RL; NE 12-18;RL;192;203;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 2;18;  42;  25;  48;  27;  51;  30;  34;  32;  18;  35;Medium;Medium;.90;1.75;.44;12.50;  N 10-15;DW; NE 12-18;LR;470;467;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3; 1;  43;  25;  29;  27;  31;  30;  25;  32;  16;  35;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;DW;417;423;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3; 2;  37;  25;  35;  27;  30;  30;  28;  32;  25;  35;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;DW;415;394;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3; 3;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;DW;204;201;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3; 4;  40;  25;  34;  27;  23;  30;  40;  32;  40;  35;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;LR;429;435;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3; 5;  61;  25;  42;  27;  35;  30;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;LR;409;371;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3; 6;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;IW;179;185;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3; 7;  37;  25;  39;  27;  40;  30;  30;  32;  24;  35;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;RL;582;569;5;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3; 8;  38;  25;  35;  28;  27;  30;  16;  33;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;RL;368;365;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3; 9;  41;  25;  44;  27;  33;  30;  35;  32;  33;  35;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;IW;452;458;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3;10;  36;  27;  27;  29;  27;  32;  29;  34;  17;  37;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;LR;418;426;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3;11;  36;  29;  32;  31;  22;  34;  27;  36;  12;  39;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;LR;425;422;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3;12;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;RL;223;226;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3;13;  47;  27;  36;  29;  31;  32;  27;  34;  16;  37;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;LR;408;414;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3;14;  39;  25;  36;  28;  39;  30;  38;  33;  24;  35;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;DW;442;432;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3;15;  47;  26;  66;  29;  37;  31;  39;  34;  35;  36;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;RL;565;559;5;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3;16;  42;  25;  53;  27;  44;  30;  33;  32;  21;  35;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;RL;407;398;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;LR;192;189;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 3;18;  42;  25;  48;  27;  51;  30;  34;  32;  18;  35;Medium;Medium;.90;1.75;.44;12.50;  Calm;C; S 5-10;IW;470;468;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4; 1;  43;  25;  29;  27;  31;  30;  25;  32;  16;  35;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;LR; NW 10-15;LR;417;414;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4; 2;  37;  25;  35;  27;  30;  30;  28;  32;  25;  35;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;LR; NW 10-15;LR;415;406;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4; 3;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;LR; NW 10-15;LR;204;183;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4; 4;  40;  25;  34;  27;  23;  30;  40;  32;  40;  35;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;RL; NW 10-15;RL;429;430;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4; 5;  61;  25;  42;  27;  35;  30;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;RL; NW 10-15;RL;409;385;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4; 6;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;DW; NW 10-15;DW;179;180;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4; 7;  37;  25;  39;  27;  40;  30;  30;  32;  24;  35;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;DW; NW 10-15;DW;582;584;5;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4; 8;  38;  25;  35;  28;  27;  30;  16;  33;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;DW; NW 10-15;DW;368;365;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4; 9;  41;  25;  44;  27;  33;  30;  35;  32;  33;  35;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;RL; NW 10-15;RL;452;457;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4;10;  36;  27;  27;  29;  27;  32;  29;  34;  17;  37;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;IW; NW 10-15;IW;418;406;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4;11;  36;  29;  32;  31;  22;  34;  27;  36;  12;  39;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;IW; NW 10-15;IW;425;427;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4;12;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;LR; NW 10-15;LR;223;216;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4;13;  47;  27;  36;  29;  31;  32;  27;  34;  16;  36;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;RL; NW 10-15;RL;408;398;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4;14;  39;  22;  36;  25;  39;  27;  38;  30;  24;  32;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;LR; NW 10-15;LR;442;423;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4;15;  47;  27;  66;  29;  37;  32;  39;  34;  35;  36;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;DW; NW 10-15;DW;565;533;5;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4;16;  42;  25;  53;  27;  44;  30;  33;  32;  21;  35;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;DW; NW 10-15;DW;407;395;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;RL; NW 10-15;RL;192;188;3;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;776;Sea Island Resort (Seaside); 4;18;  42;  25;  48;  27;  51;  30;  34;  32;  18;  35;Medium;Medium;.90;1.75;.44;12.50;  NW 10-20;RL; NW 10-15;RL;470;473;4;Tifeagle Bermudagrass;419 Bermudagrass/Ryegrass;Tifeagle Bermudagrass;Unknown;419 Bermudagrass;
2018;800;TPC Kuala Lumpur; 1; 1;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;401;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1; 2;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;444;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1; 3;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;503;;5;;;;;;
2018;800;TPC Kuala Lumpur; 1; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;140;;3;;;;;;
2018;800;TPC Kuala Lumpur; 1; 5;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;518;;5;;;;;;
2018;800;TPC Kuala Lumpur; 1; 6;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;420;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;386;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1; 8;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;203;;3;;;;;;
2018;800;TPC Kuala Lumpur; 1; 9;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;424;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1;10;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;539;;5;;;;;;
2018;800;TPC Kuala Lumpur; 1;11;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;226;;3;;;;;;
2018;800;TPC Kuala Lumpur; 1;12;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;497;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1;13;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;459;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1;14;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;358;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1;15;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;199;;3;;;;;;
2018;800;TPC Kuala Lumpur; 1;16;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;318;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;336;;4;;;;;;
2018;800;TPC Kuala Lumpur; 1;18;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;634;;5;;;;;;
2018;800;TPC Kuala Lumpur; 2; 1;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;401;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2; 2;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;444;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2; 3;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;503;;5;;;;;;
2018;800;TPC Kuala Lumpur; 2; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;140;;3;;;;;;
2018;800;TPC Kuala Lumpur; 2; 5;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;518;;5;;;;;;
2018;800;TPC Kuala Lumpur; 2; 6;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;420;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;386;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2; 8;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;203;;3;;;;;;
2018;800;TPC Kuala Lumpur; 2; 9;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;424;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2;10;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;539;;5;;;;;;
2018;800;TPC Kuala Lumpur; 2;11;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;226;;3;;;;;;
2018;800;TPC Kuala Lumpur; 2;12;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;497;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2;13;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;459;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2;14;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;358;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2;15;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;199;;3;;;;;;
2018;800;TPC Kuala Lumpur; 2;16;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;318;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2;17;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;336;;4;;;;;;
2018;800;TPC Kuala Lumpur; 2;18;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;634;;5;;;;;;
2018;800;TPC Kuala Lumpur; 3; 1;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;401;;4;;;;;;
2018;800;TPC Kuala Lumpur; 3; 2;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;444;;4;;;;;;
2018;800;TPC Kuala Lumpur; 3; 3;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;503;;5;;;;;;
2018;800;TPC Kuala Lumpur; 3; 4;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;140;;3;;;;;;
2018;800;TPC Kuala Lumpur; 3; 5;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;518;;5;;;;;;
2018;800;TPC Kuala Lumpur; 3; 6;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;420;;4;;;;;;
2018;800;TPC Kuala Lumpur; 3; 7;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;386;;4;;;;;;
2018;800;TPC Kuala Lumpur; 3; 8;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;203;;3;;;;;;
2018;800;TPC Kuala Lumpur; 3; 9;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;424;;4;;;;;;
2018;800;TPC Kuala Lumpur; 3;10;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;539;;5;;;;;;
2018;800;TPC Kuala Lumpur; 3;11;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;226;;3;;;;;;
2018;800;TPC Kuala Lumpur; 3;12;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;497;;4;;;;;;
2018;800;TPC Kuala Lumpur; 3;13;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;459;;4;;;;;;
2018;800;TPC Kuala Lumpur; 3;14;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;358;;4;;;;;;
2018;800;TPC Kuala Lumpur; 3;15;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;199;;3;;;;;;
2018;800;TPC Kuala Lumpur; 3;16;   0;   0;   0;   0;   0;   0;   0;   0;   0;   0;;;.00;.00;.00;.;;;;;318;;4;;;;;;
